Ticket,Name,Link,Price,Market Cap,Change
EFX,Effect.AI,https://coinmarketcap.com/currencies/effect-ai/,$0.005866,"$1,479,152",29.67%
LYL,LoyalCoin,https://coinmarketcap.com/currencies/loyalcoin/,$0.000276,"$1,477,828",-2.35%
HTML,HTMLCOIN,https://coinmarketcap.com/currencies/html-coin/,$0.000028,"$1,470,274",-1.42%
GLC,GoldCoin,https://coinmarketcap.com/currencies/goldcoin/,$0.035269,"$1,469,374",-2.58%
UGC,ugChain,https://coinmarketcap.com/currencies/ugchain/,$0.002582,"$1,468,861",10.79%
BBK,Brickblock,https://coinmarketcap.com/currencies/brickblock/,$0.019538,"$1,467,919",0.21%
KRL,Kryll,https://coinmarketcap.com/currencies/kryll/,$0.057985,"$1,450,247",4.22%
QRK,Quark,https://coinmarketcap.com/currencies/quark/,$0.005555,"$1,449,149",1.53%
CLN,Colu Local Ne...,https://coinmarketcap.com/currencies/colu-local-network/,$0.015726,"$1,439,690",-1.18%
PBT,Primalbase Token,https://coinmarketcap.com/currencies/primalbase/,$1153.35,"$1,441,692",10.64%
XHV,Haven Protocol,https://coinmarketcap.com/currencies/haven-protocol/,$0.134885,"$1,437,712",-6.11%
MCASH,Mcashchain,https://coinmarketcap.com/currencies/mcashchain/,$0.011936,"$1,431,546",1.31%
GRID,Grid+,https://coinmarketcap.com/currencies/grid/,$0.036212,"$1,420,837",11.75%
SHND,StrongHands,https://coinmarketcap.com/currencies/stronghands/,$0.000088,"$1,416,073",-2.12%
EVY,EveryCoin ,https://coinmarketcap.com/currencies/everycoin/,$0.000150,"$1,408,829",3.23%
XMY,Myriad,https://coinmarketcap.com/currencies/myriad/,$0.000825,"$1,407,060",-9.22%
FTI,FansTime,https://coinmarketcap.com/currencies/fanstime/,$0.000493,"$1,403,820",5.33%
ELAC,ELA Coin,https://coinmarketcap.com/currencies/ela-coin/,$0.007645,"$1,400,782",-5.24%
ABL,Airbloc,https://coinmarketcap.com/currencies/airbloc/,$0.005503,"$1,388,942",-0.05%
BNTY,Bounty0x,https://coinmarketcap.com/currencies/bounty0x/,$0.005936,"$1,381,319",47.98%
SWTH,Switcheo,https://coinmarketcap.com/currencies/switcheo/,$0.002632,"$1,375,858",0.88%
LIT,Lition,https://coinmarketcap.com/currencies/lition/,$0.053471,"$1,373,296",3.01%
FAB,Fast Access B...,https://coinmarketcap.com/currencies/fast-access-blockchain/,$0.048481,"$1,372,995",5.54%
POT,PotCoin,https://coinmarketcap.com/currencies/potcoin/,$0.006144,"$1,369,641",0.53%
BCS,Business Cred...,https://coinmarketcap.com/currencies/business-credit-substitute/,$1.11,"$1,367,855",3.36%
PLA,Plair,https://coinmarketcap.com/currencies/plair/,$0.000069,"$1,365,439",-0.75%
MGO,MobileGo,https://coinmarketcap.com/currencies/mobilego/,$0.013600,"$1,359,953",2.32%
GRC,GridCoin,https://coinmarketcap.com/currencies/gridcoin/,$0.003210,"$1,358,281",-2.98%
HSN,Hyper Speed N...,https://coinmarketcap.com/currencies/hyper-speed-network/,$0.032122,"$1,354,599",2.73%
PARETO,PARETO Rewards,https://coinmarketcap.com/currencies/pareto-rewards/,$0.002896,"$1,354,146",-0.38%
KT,Kuai Token,https://coinmarketcap.com/currencies/kuai-token/,$0.140832,"$1,353,938",0.98%
ATN,ATN,https://coinmarketcap.com/currencies/atn/,$0.016051,"$1,353,180",0.00%
GAME,GameCredits,https://coinmarketcap.com/currencies/gamecredits/,$0.019380,"$1,353,394",3.35%
BC,Bitcoin Confi...,https://coinmarketcap.com/currencies/bitcoin-confidential/,$0.000183,"$1,350,660",0.54%
EXRN,EXRNchain,https://coinmarketcap.com/currencies/exrnchain/,$0.000015,"$1,347,246",1.67%
HVN,Hiveterminal ...,https://coinmarketcap.com/currencies/hiveterminal-token/,$0.003283,"$1,346,961",0.87%
NEXT,Next.exchange,https://coinmarketcap.com/currencies/next-exchange/,$0.320892,"$1,346,606",41.84%
HSC,HashCoin,https://coinmarketcap.com/currencies/hashcoin/,$0.000104,"$1,332,853",-2.29%
EDG,Edgeless,https://coinmarketcap.com/currencies/edgeless/,$0.011360,"$1,329,655",-2.64%
MTN,Medicalchain,https://coinmarketcap.com/currencies/medical-chain/,$0.004302,"$1,327,873",2.47%
EKO,EchoLink,https://coinmarketcap.com/currencies/echolink/,$0.002643,"$1,321,407",-0.07%
BEET,Beetle Coin,https://coinmarketcap.com/currencies/beetle-coin/,$0.006407,"$1,310,470",1.21%
UBEX,Ubex,https://coinmarketcap.com/currencies/ubex/,$0.000421,"$1,307,331",2.51%
UNI,UNICORN Token,https://coinmarketcap.com/currencies/unicorn-token/,$0.012193,"$1,303,609",72.31%
BIS,Bismuth,https://coinmarketcap.com/currencies/bismuth/,$0.093843,"$1,289,310",1.11%
COV,Covesting,https://coinmarketcap.com/currencies/covesting/,$0.071287,"$1,283,163",-5.93%
FDZ,Friendz,https://coinmarketcap.com/currencies/friends/,$0.002480,"$1,277,630",4.09%
AZ,Azbit,https://coinmarketcap.com/currencies/azbit/,$0.000018,"$1,270,503",-2.32%
ENQ,Enecuum,https://coinmarketcap.com/currencies/enecuum/,$0.030585,"$1,265,118",0.75%
SEM,Semux,https://coinmarketcap.com/currencies/semux/,$0.103751,"$1,257,927",6.43%
BITG,BitGreen,https://coinmarketcap.com/currencies/bitgreen/,$0.127262,"$1,252,195",3.55%
XHI,HiCoin,https://coinmarketcap.com/currencies/hicoin/,$0.000280,"$1,241,919",2.38%
ATL,ATLANT,https://coinmarketcap.com/currencies/atlant/,$0.022894,"$1,240,263",12.10%
N8V,NativeCoin,https://coinmarketcap.com/currencies/native-coin/,$0.056560,"$1,249,112",-15.09%
BXC,BonusCloud,https://coinmarketcap.com/currencies/bonuscloud/,$0.000451,"$1,239,564",-1.13%
WGP,W Green Pay,https://coinmarketcap.com/currencies/w-green-pay/,$0.128728,"$1,239,475",0.71%
FTN,Fountain,https://coinmarketcap.com/currencies/fountain/,$0.013970,"$1,235,137",-0.64%
DMD,Diamond,https://coinmarketcap.com/currencies/diamond/,$0.367766,"$1,232,440",7.64%
PLTC,PlatonCoin,https://coinmarketcap.com/currencies/platoncoin/,$0.211302,"$1,228,508",25.29%
3DC,3DCoin,https://coinmarketcap.com/currencies/3dcoin/,$0.017926,"$1,227,331",16.08%
EFL,e-Gulden,https://coinmarketcap.com/currencies/e-gulden/,$0.071608,"$1,224,597",0.29%
TFB,TrueFeedBack,https://coinmarketcap.com/currencies/truefeedback/,$0.000572,"$1,219,589",1.69%
TFL,TrueFlip,https://coinmarketcap.com/currencies/trueflip/,$0.195064,"$1,218,618",1.57%
LIKE,LikeCoin,https://coinmarketcap.com/currencies/likecoin/,$0.002556,"$1,210,581",0.65%
IONC,IONChain,https://coinmarketcap.com/currencies/ionchain/,$0.009981,"$1,209,556",0.23%
SHA,Safe Haven,https://coinmarketcap.com/currencies/safe-haven/,$0.000402,"$1,207,104",-7.49%
XLQ,ALQO,https://coinmarketcap.com/currencies/alqo/,$0.018585,"$1,201,779",15.13%
LEO,LEOcoin,https://coinmarketcap.com/currencies/leocoin/,$0.006264,"$1,202,078",2.69%
CPAY,Cryptopay,https://coinmarketcap.com/currencies/cryptopay/,$0.017563,"$1,200,551",0.63%
XPD,PetroDollar,https://coinmarketcap.com/currencies/petrodollar/,$0.018712,"$1,197,423",0.00%
PTI,Paytomat,https://coinmarketcap.com/currencies/paytomat/,$0.006459,"$1,194,386",0.49%
TIME,Chronobank,https://coinmarketcap.com/currencies/chronobank/,$1.68,"$1,194,631",10.44%
NBC,Niobium Coin,https://coinmarketcap.com/currencies/niobium-coin/,$0.024304,"$1,192,767",0.45%
SIN,SINOVATE,https://coinmarketcap.com/currencies/sinovate/,$0.001852,"$1,190,631",-3.57%
SSC,SelfSell,https://coinmarketcap.com/currencies/selfsell/,$0.003044,"$1,187,023",0.82%
MGD,MassGrid,https://coinmarketcap.com/currencies/massgrid/,$0.015735,"$1,182,132",0.84%
RFOX,RedFOX Labs,https://coinmarketcap.com/currencies/redfox-labs/,$0.010937,"$1,180,082",-1.95%
TOL,Tolar,https://coinmarketcap.com/currencies/tolar/,$0.004800,"$1,179,381",5.04%
PND,Pandacoin,https://coinmarketcap.com/currencies/pandacoin-pnd/,$0.000036,"$1,177,812",18.69%
ZER,Zero,https://coinmarketcap.com/currencies/zero/,$0.161948,"$1,177,485",18.68%
CHP,CoinPoker,https://coinmarketcap.com/currencies/coinpoker/,$0.003910,"$1,175,836",-1.73%
DAT,Datum,https://coinmarketcap.com/currencies/datum/,$0.001174,"$1,174,385",2.35%
LUX,LUXCoin,https://coinmarketcap.com/currencies/luxcoin/,$0.175498,"$1,174,254",-3.75%
NCC,NeuroChain,https://coinmarketcap.com/currencies/neurochain/,$0.002774,"$1,172,464",5.43%
LEDU,Education Eco...,https://coinmarketcap.com/currencies/education-ecosystem/,$0.005378,"$1,171,309",1.75%
MAS,MidasProtocol,https://coinmarketcap.com/currencies/midasprotocol/,$0.003600,"$1,168,354",1.06%
EDN,Eden,https://coinmarketcap.com/currencies/eden/,$0.001947,"$1,168,013",-5.49%
HXRO,Hxro,https://coinmarketcap.com/currencies/hxro/,$0.019789,"$1,155,922",31.42%
MIC,Mindexcoin,https://coinmarketcap.com/currencies/mindexcoin/,$0.001689,"$1,154,774",-1.16%
LML,Lisk Machine ...,https://coinmarketcap.com/currencies/lisk-machine-learning/,$0.009576,"$1,149,106",6.90%
VSF,VeriSafe,https://coinmarketcap.com/currencies/verisafe/,$0.000105,"$1,143,592",0.00%
SPC,SpaceChain,https://coinmarketcap.com/currencies/spacechain/,$0.002213,"$1,141,724",2.65%
IOC,I/O Coin,https://coinmarketcap.com/currencies/iocoin/,$0.064196,"$1,140,722",-4.40%
NKC,Nework,https://coinmarketcap.com/currencies/nework/,$0.007706,"$1,137,266",-3.05%
VRC,VeriCoin,https://coinmarketcap.com/currencies/vericoin/,$0.035211,"$1,132,399",-0.24%
STA,Starta,https://coinmarketcap.com/currencies/starta/,$0.226389,"$1,130,940",4.24%
PASC,Pascal,https://coinmarketcap.com/currencies/pascal/,$0.039033,"$1,123,866",5.28%
CEEK,CEEK VR,https://coinmarketcap.com/currencies/ceek-vr/,$0.002254,"$1,123,888",0.43%
SINS,SafeInsure,https://coinmarketcap.com/currencies/safeinsure/,$0.295216,"$1,123,345",-22.49%
OSA,Optimal Shelf...,https://coinmarketcap.com/currencies/optimal-shelf-availability-token/,$0.000808,"$1,122,573",2.54%
RBG,Rankingball Gold,https://coinmarketcap.com/currencies/rankingball-gold/,$0.002950,"$1,118,926",0.00%
NBOT,Naka Bodhi Token,https://coinmarketcap.com/currencies/naka-bodhi-token/,$0.018636,"$1,118,163",-7.30%
A,Alpha Token,https://coinmarketcap.com/currencies/alpha-token/,$0.039603,"$1,115,730",132.23%
BKX,BANKEX,https://coinmarketcap.com/currencies/bankex/,$0.006282,"$1,110,284",-1.52%
BTCP,Bitcoin Private,https://coinmarketcap.com/currencies/bitcoin-private/,$0.231956,"$1,104,734",11.29%
GAT,Global Awards...,https://coinmarketcap.com/currencies/global-awards-token/,$0.001610,"$1,104,108",0.12%
TAS,Tarush,https://coinmarketcap.com/currencies/tarush/,$0.000183,"$1,100,200",101.09%
SAFE,SafeCoin,https://coinmarketcap.com/currencies/safecoin/,$0.039627,"$1,099,047",-9.26%
FREE,FREE Coin,https://coinmarketcap.com/currencies/free-coin/,$1.3e-07,"$1,094,350",42.87%
HMQ,Humaniq,https://coinmarketcap.com/currencies/humaniq/,$0.005878,"$1,092,226",0.50%
UDOO,Howdoo,https://coinmarketcap.com/currencies/howdoo/,$0.011177,"$1,093,307",0.54%
BCO,BridgeCoin,https://coinmarketcap.com/currencies/bridgecoin/,$0.040421,"$1,091,374",-8.04%
ORB,Orbitcoin,https://coinmarketcap.com/currencies/orbitcoin/,$0.338863,"$1,091,347",0.58%
COVA,COVA,https://coinmarketcap.com/currencies/cova/,$0.000436,"$1,088,214",18.20%
ZCO,Zebi,https://coinmarketcap.com/currencies/zebi/,$0.002999,"$1,084,457",0.13%
SHIFT,Shift,https://coinmarketcap.com/currencies/shift/,$0.080153,"$1,083,424",-0.05%
BLT,Bloom,https://coinmarketcap.com/currencies/bloomtoken/,$0.020124,"$1,079,521",-45.23%
CLOAK,CloakCoin,https://coinmarketcap.com/currencies/cloakcoin/,$0.201273,"$1,078,468",-4.14%
DAX,DAEX,https://coinmarketcap.com/currencies/daex/,$0.003024,"$1,072,515",-6.58%
ZPT,Zeepin,https://coinmarketcap.com/currencies/zeepin/,$0.002137,"$1,068,426",1.18%
KAT,Kambria,https://coinmarketcap.com/currencies/kambria/,$0.000866,"$1,065,986",-1.35%
CRW,Crown,https://coinmarketcap.com/currencies/crown/,$0.045121,"$1,054,080",-5.57%
CURE,Curecoin,https://coinmarketcap.com/currencies/curecoin/,$0.043169,"$1,048,632",3.29%
SPHR,Sphere,https://coinmarketcap.com/currencies/sphere/,$0.083913,"$1,047,602",-2.72%
SLR,SolarCoin,https://coinmarketcap.com/currencies/solarcoin/,$0.018800,"$1,047,092",1.41%
CXO,CargoX,https://coinmarketcap.com/currencies/cargox/,$0.006699,"$1,039,678",-4.27%
SHX,Stronghold Token,https://coinmarketcap.com/currencies/stronghold-token/,$0.000307,"$1,037,184",-9.43%
PIB,PIBBLE,https://coinmarketcap.com/currencies/pibble/,$0.000137,"$1,024,108",-0.04%
AMON,AmonD,https://coinmarketcap.com/currencies/amond/,$0.002484,"$1,019,499",0.06%
WCT,Waves Communi...,https://coinmarketcap.com/currencies/waves-community-token/,$0.101645,"$1,016,442",17.66%
WCT,Waves Communi...,https://coinmarketcap.com/currencies/waves-community-token/,$0.101645,"$1,016,442",17.66%
RMT,SureRemit,https://coinmarketcap.com/currencies/sureremit/,$0.002015,"$1,007,586",2.48%
NTK,Neurotoken,https://coinmarketcap.com/currencies/neurotoken/,$0.012754,"$1,006,349",-2.27%
PXL,PIXEL,https://coinmarketcap.com/currencies/pixel/,$0.016503,"$1,002,313",1.22%
OPEN,Open Platform,https://coinmarketcap.com/currencies/open-platform/,$0.000944,"$998,752",4.10%
IFC,Infinitecoin,https://coinmarketcap.com/currencies/infinitecoin/,$0.000011,"$997,008",-4.97%
DIME,Dimecoin,https://coinmarketcap.com/currencies/dimecoin/,$0.000002,"$991,919",5.04%
MYST,Mysterium,https://coinmarketcap.com/currencies/mysterium/,$0.041552,"$983,631",-1.09%
TRC,Terracoin,https://coinmarketcap.com/currencies/terracoin/,$0.042670,"$978,656",4.15%
UND,Unification,https://coinmarketcap.com/currencies/unification/,$0.021614,"$971,306",-8.61%
IMT,Moneytoken,https://coinmarketcap.com/currencies/moneytoken/,$0.000103,"$970,839",-6.01%
TELOS,Teloscoin,https://coinmarketcap.com/currencies/teloscoin/,$0.008253,"$970,737",14.40%
OMNI,Omni,https://coinmarketcap.com/currencies/omni/,$1.73,"$970,714",-1.88%
MUE,MonetaryUnit,https://coinmarketcap.com/currencies/monetaryunit/,$0.005594,"$969,645",3.70%
FNKOS,FNKOS,https://coinmarketcap.com/currencies/fnkos/,$0.006218,"$967,264",6.13%
TAU,Lamden,https://coinmarketcap.com/currencies/lamden/,$0.006793,"$966,075",10.70%
FTX,FintruX Network,https://coinmarketcap.com/currencies/fintrux-network/,$0.010057,"$955,423",-4.65%
UQC,Uquid Coin,https://coinmarketcap.com/currencies/uquid-coin/,$0.094998,"$949,983",1.91%
EXP,Expanse,https://coinmarketcap.com/currencies/expanse/,$0.057090,"$948,872",-9.14%
STK,STK,https://coinmarketcap.com/currencies/stk/,$0.002754,"$947,147",-3.85%
NEAL,Coineal Token,https://coinmarketcap.com/currencies/coineal-token/,$0.003045,"$947,006",-1.83%
CBC,Cashbery Coin,https://coinmarketcap.com/currencies/cashbery-coin/,$0.013984,"$939,515",-0.77%
RTE,Rate3,https://coinmarketcap.com/currencies/rate3/,$0.001056,"$938,793",2.90%
NOIA,NOIA Network,https://coinmarketcap.com/currencies/noia-network/,$0.010645,"$934,450",-0.46%
C8,Carboneum [C8...,https://coinmarketcap.com/currencies/carboneum-c8-token/,$0.017923,"$926,826",17.63%
DBET,DecentBet,https://coinmarketcap.com/currencies/decent-bet/,$0.004904,"$924,987",-6.00%
ADM,ADAMANT Messe...,https://coinmarketcap.com/currencies/adamant-messenger/,$0.011056,"$914,784",9.97%
RED,RED,https://coinmarketcap.com/currencies/red/,$0.006985,"$908,067",3.48%
KICKS,Sessia,https://coinmarketcap.com/currencies/sessia/,$0.155030,"$905,352",0.49%
ORMEUS,Ormeus Coin,https://coinmarketcap.com/currencies/ormeus-coin/,$0.025036,"$898,918",5.59%
IGG,IG Gold,https://coinmarketcap.com/currencies/ig-gold/,$0.000092,"$891,657",0.92%
COTI,COTI,https://coinmarketcap.com/currencies/coti/,$0.009027,"$891,100",-3.76%
BCY,BitCrystals,https://coinmarketcap.com/currencies/bitcrystals/,$0.038874,"$886,963",2.65%
CVN,CVCoin,https://coinmarketcap.com/currencies/cvcoin/,$0.071222,"$881,789",2.10%
OLXA,OLXA,https://coinmarketcap.com/currencies/olxa/,$0.000648,"$880,487",0.55%
XES,Proxeus,https://coinmarketcap.com/currencies/proxeus/,$0.004315,"$877,052",-51.25%
AUR,Auroracoin,https://coinmarketcap.com/currencies/auroracoin/,$0.048414,"$875,252",-23.86%
VRA,Verasity,https://coinmarketcap.com/currencies/verasity/,$0.000349,"$874,681",-0.20%
GMB,GAMB,https://coinmarketcap.com/currencies/gamb/,$0.000226,"$871,224",7.71%
42,42-coin,https://coinmarketcap.com/currencies/42-coin/,$20706.70,"$869,680",0.40%
CCX,Conceal,https://coinmarketcap.com/currencies/conceal/,$0.173228,"$869,364",1.03%
DIG,Dignity,https://coinmarketcap.com/currencies/dignity/,$0.001654,"$865,217",-7.37%
FRM,Ferrum Network,https://coinmarketcap.com/currencies/ferrum-network/,$0.003388,"$862,978",0.94%
XRA,Xriba,https://coinmarketcap.com/currencies/xriba/,$0.008364,"$851,015",-8.20%
GEO,GeoCoin,https://coinmarketcap.com/currencies/geocoin/,$0.266413,"$847,340",-15.89%
NUG,Nuggets,https://coinmarketcap.com/currencies/nuggets/,$0.000488,"$842,260",-4.28%
SEN,Sentient Coin,https://coinmarketcap.com/currencies/consensus/,$0.000627,"$841,389",-1.73%
ZPR,ZPER,https://coinmarketcap.com/currencies/zper/,$0.000639,"$840,708",12.27%
WNL,WinStars.live,https://coinmarketcap.com/currencies/winstars-live/,$0.050448,"$836,124",-12.94%
CAN,CanYaCoin,https://coinmarketcap.com/currencies/canyacoin/,$0.008979,"$828,085",3.09%
ZP,Zen Protocol,https://coinmarketcap.com/currencies/zen-protocol/,$0.036556,"$827,502",-6.41%
AOG,smARTOFGIVING,https://coinmarketcap.com/currencies/smartofgiving/,$0.011188,"$819,986",10.84%
ZLA,Zilla,https://coinmarketcap.com/currencies/zilla/,$0.013597,"$815,819",-4.81%
SXUT,Spectre.ai Ut...,https://coinmarketcap.com/currencies/spectre-utility/,$0.032613,"$799,984",0.00%
QAC,Quasarcoin,https://coinmarketcap.com/currencies/quasarcoin/,$0.004691,"$789,715",-6.88%
CEN,Coinsuper Eco...,https://coinmarketcap.com/currencies/coinsuper-ecosystem-network/,$0.001982,"$787,111",-8.96%
SPIKE,Spiking,https://coinmarketcap.com/currencies/spiking/,$0.001742,"$771,726",-28.68%
VIPS,Vipstar Coin,https://coinmarketcap.com/currencies/vipstar-coin/,$0.000016,"$765,320",7.45%
BOMB,BOMB,https://coinmarketcap.com/currencies/bomb/,$0.798144,"$762,786",-6.61%
VNT,Vanta Network,https://coinmarketcap.com/currencies/vanta-network/,$0.000270,"$760,761",-0.81%
CARD,Cardstack,https://coinmarketcap.com/currencies/cardstack/,$0.000321,"$759,171",-0.74%
NBAI,Nebula AI,https://coinmarketcap.com/currencies/nebula-ai/,$0.000594,"$745,103",5.33%
SIB,SIBCoin,https://coinmarketcap.com/currencies/sibcoin/,$0.041378,"$743,062",-7.29%
AAC,Acute Angle C...,https://coinmarketcap.com/currencies/acute-angle-cloud/,$0.002968,"$742,122",5.66%
STX,Stox,https://coinmarketcap.com/currencies/stox/,$0.013837,"$738,876",1.54%
AMPL,Ampleforth,https://coinmarketcap.com/currencies/ampleforth/,$0.318675,"$737,246",-3.79%
HBZ,HBZ coin,https://coinmarketcap.com/currencies/hbz-coin/,$0.000753,"$736,943",-4.22%
SENC,Sentinel Chain,https://coinmarketcap.com/currencies/sentinel-chain/,$0.003717,"$733,334",-0.49%
AWC,Atomic Wallet...,https://coinmarketcap.com/currencies/atomic-wallet-coin/,$0.117182,"$725,019",0.42%
DIT,Digital Insur...,https://coinmarketcap.com/currencies/digital-insurance-token/,$0.003226,"$724,803",44.05%
TNC,Trinity Netwo...,https://coinmarketcap.com/currencies/trinity-network-credit/,$0.002149,"$716,476",12.98%
ABDT,Atlantis Blue...,https://coinmarketcap.com/currencies/atlantis-blue-digital-token/,$0.003929,"$714,304",8.65%
X8X,X8X Token,https://coinmarketcap.com/currencies/x8x-token/,$0.009077,"$711,248",1.63%
MESG,MESG,https://coinmarketcap.com/currencies/mesg/,$0.017681,"$711,015",-2.20%
FXT,FuzeX,https://coinmarketcap.com/currencies/fuzex/,$0.000861,"$710,104",-25.75%
VDX,Vodi X,https://coinmarketcap.com/currencies/vodi-x/,$0.001741,"$702,948",5.75%
IVY,Ivy,https://coinmarketcap.com/currencies/ivy/,$0.001621,"$699,951",0.00%
SWT,Swarm City,https://coinmarketcap.com/currencies/swarm-city/,$0.081084,"$692,142",-2.84%
NVC,Novacoin,https://coinmarketcap.com/currencies/novacoin/,$0.295485,"$690,180",-3.83%
XEL,XEL,https://coinmarketcap.com/currencies/xel/,$0.007520,"$689,414",-1.81%
CAPP,Cappasity,https://coinmarketcap.com/currencies/cappasity/,$0.001276,"$685,755",2.93%
COFI,CoinFi,https://coinmarketcap.com/currencies/coinfi/,$0.003446,"$684,580",-2.53%
MTX,Matryx,https://coinmarketcap.com/currencies/matryx/,$0.029418,"$683,201",-5.76%
ROCK2,ICE ROCK MINING,https://coinmarketcap.com/currencies/ice-rock-mining/,$0.043358,"$681,767",2.14%
BFX,Bitfex,https://coinmarketcap.com/currencies/bitfex/,$0.006957,"$680,986",2.69%
ICNQ,Iconiq Lab Token,https://coinmarketcap.com/currencies/iconiq-lab-token/,$0.176240,"$679,967",-12.94%
SPD,Stipend,https://coinmarketcap.com/currencies/stipend/,$0.059688,"$677,785",-9.84%
DNA,EncrypGen,https://coinmarketcap.com/currencies/encrypgen/,$0.010106,"$677,419",-23.30%
UBC,Ubcoin Market,https://coinmarketcap.com/currencies/ubcoin-market/,$0.001970,"$674,272",-3.14%
HEAT,HEAT,https://coinmarketcap.com/currencies/heat-ledger/,$0.015682,"$669,839",-3.38%
